date,areaType,areaCode,areaName,metric,age,rate,value
"2020-11-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",14,1106
"2020-11-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",27.7,1123
"2020-11-21",nation,E92000001,England,cumAdmissionsByAge,"85+",2705.5,36930
"2020-11-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",839.1,73959
"2020-11-20",nation,E92000001,England,newAdmissions,,,1316
"2020-11-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",166.5,56342
"2020-11-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.8,1091
"2020-11-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",27.5,1115
"2020-11-20",nation,E92000001,England,cumAdmissionsByAge,"85+",2685.2,36652
"2020-11-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",832.9,73411
"2020-11-19",nation,E92000001,England,newAdmissions,,,1484
"2020-11-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",165.3,55933
"2020-11-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.7,1080
"2020-11-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",27.3,1105
"2020-11-19",nation,E92000001,England,cumAdmissionsByAge,"85+",2663.6,36357
"2020-11-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",826.2,72820
"2020-11-18",nation,E92000001,England,newAdmissions,,,1571
"2020-11-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",163.8,55452
"2020-11-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.6,1073
"2020-11-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",27.1,1096
"2020-11-18",nation,E92000001,England,cumAdmissionsByAge,"85+",2639.1,36023
"2020-11-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",818.8,72172
"2020-11-17",nation,E92000001,England,newAdmissions,,,1491
"2020-11-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",162.3,54924
"2020-11-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.5,1064
"2020-11-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26.9,1091
"2020-11-17",nation,E92000001,England,cumAdmissionsByAge,"85+",2615.1,35695
"2020-11-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",810.9,71474
"2020-11-16",nation,E92000001,England,newAdmissions,,,1560
"2020-11-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",160.9,54441
"2020-11-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.3,1053
"2020-11-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26.8,1085
"2020-11-16",nation,E92000001,England,cumAdmissionsByAge,"85+",2592.6,35388
"2020-11-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",803.1,70790
"2020-11-15",nation,E92000001,England,newAdmissions,,,1467
"2020-11-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",159.5,53966
"2020-11-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13.2,1042
"2020-11-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26.6,1077
"2020-11-15",nation,E92000001,England,cumAdmissionsByAge,"85+",2568,35052
"2020-11-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",794.8,70060
"2020-11-14",nation,E92000001,England,newAdmissions,,,1388
"2020-11-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",158.1,53494
"2020-11-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",13,1031
"2020-11-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26.5,1072
"2020-11-14",nation,E92000001,England,cumAdmissionsByAge,"85+",2546,34753
"2020-11-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",787.1,69380
"2020-11-13",nation,E92000001,England,newAdmissions,,,1433
"2020-11-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",156.7,53035
"2020-11-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12.9,1018
"2020-11-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26.3,1064
"2020-11-13",nation,E92000001,England,cumAdmissionsByAge,"85+",2526.3,34483
"2020-11-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",779.9,68745
"2020-11-12",nation,E92000001,England,newAdmissions,,,1666
"2020-11-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",155.3,52572
"2020-11-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12.7,1003
"2020-11-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",26,1053
"2020-11-12",nation,E92000001,England,cumAdmissionsByAge,"85+",2507.7,34230
"2020-11-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",772.3,68077
"2020-11-11",nation,E92000001,England,newAdmissions,,,1711
"2020-11-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",153.8,52038
"2020-11-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12.5,991
"2020-11-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",25.7,1040
"2020-11-11",nation,E92000001,England,cumAdmissionsByAge,"85+",2482.4,33884
"2020-11-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",764,67342
"2020-11-10",nation,E92000001,England,newAdmissions,,,1592
"2020-11-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",152.2,51501
"2020-11-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12.4,977
"2020-11-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",25.5,1033
"2020-11-10",nation,E92000001,England,cumAdmissionsByAge,"85+",2453.7,33492
"2020-11-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",755.7,66606
"2020-11-09",nation,E92000001,England,newAdmissions,,,1551
"2020-11-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",150.7,51010
"2020-11-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12.2,965
"2020-11-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",25.4,1028
"2020-11-09",nation,E92000001,England,cumAdmissionsByAge,"85+",2427.7,33137
"2020-11-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",747.6,65895
"2020-11-08",nation,E92000001,England,newAdmissions,,,1488
"2020-11-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",149.3,50528
"2020-11-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12,952
"2020-11-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",25.1,1017
"2020-11-08",nation,E92000001,England,cumAdmissionsByAge,"85+",2402.7,32797
"2020-11-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",739.8,65205
"2020-11-07",nation,E92000001,England,newAdmissions,,,1319
"2020-11-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",148,50073
"2020-11-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",12,946
"2020-11-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",24.9,1007
"2020-11-07",nation,E92000001,England,cumAdmissionsByAge,"85+",2379.5,32479
"2020-11-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",732,64521
"2020-11-06",nation,E92000001,England,newAdmissions,,,1182
"2020-11-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",146.6,49627
"2020-11-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.9,940
"2020-11-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",24.7,1001
"2020-11-06",nation,E92000001,England,cumAdmissionsByAge,"85+",2359.7,32209
"2020-11-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",725.5,63947
"2020-11-05",nation,E92000001,England,newAdmissions,,,1346
"2020-11-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",145.5,49245
"2020-11-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.7,928
"2020-11-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",24.5,993
"2020-11-05",nation,E92000001,England,cumAdmissionsByAge,"85+",2341.9,31967
"2020-11-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",719.5,63420
"2020-11-04",nation,E92000001,England,newAdmissions,,,1382
"2020-11-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",144.3,48843
"2020-11-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.6,919
"2020-11-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",24.3,986
"2020-11-04",nation,E92000001,England,cumAdmissionsByAge,"85+",2318.9,31653
"2020-11-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",712.8,62824
"2020-11-03",nation,E92000001,England,newAdmissions,,,1246
"2020-11-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",143,48386
"2020-11-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.5,909
"2020-11-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",24.1,976
"2020-11-03",nation,E92000001,England,cumAdmissionsByAge,"85+",2297.6,31362
"2020-11-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",705.9,62220
"2020-11-02",nation,E92000001,England,newAdmissions,,,1331
"2020-11-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",141.9,48018
"2020-11-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.3,892
"2020-11-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",23.8,965
"2020-11-02",nation,E92000001,England,cumAdmissionsByAge,"85+",2278.5,31101
"2020-11-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",699.4,61647
"2020-11-01",nation,E92000001,England,newAdmissions,,,1280
"2020-11-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",140.6,47578
"2020-11-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",11.1,879
"2020-11-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",23.6,955
"2020-11-01",nation,E92000001,England,cumAdmissionsByAge,"85+",2257.5,30814
"2020-11-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",692.9,61077
"2020-10-31",nation,E92000001,England,newAdmissions,,,1240
"2020-10-31",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",139.4,47191
"2020-10-31",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.9,865
"2020-10-31",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",23.4,946
"2020-10-31",nation,E92000001,England,cumAdmissionsByAge,"85+",2238,30548
"2020-10-31",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",686.4,60499
"2020-10-30",nation,E92000001,England,newAdmissions,,,1109
"2020-10-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",138.3,46817
"2020-10-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.8,857
"2020-10-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",23.1,935
"2020-10-30",nation,E92000001,England,cumAdmissionsByAge,"85+",2219.3,30293
"2020-10-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",679.9,59928
"2020-10-29",nation,E92000001,England,newAdmissions,,,1345
"2020-10-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",137.3,46463
"2020-10-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.7,848
"2020-10-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",23,930
"2020-10-29",nation,E92000001,England,cumAdmissionsByAge,"85+",2203.8,30082
"2020-10-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",674.3,59434
"2020-10-28",nation,E92000001,England,newAdmissions,,,1239
"2020-10-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",136,46036
"2020-10-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.7,843
"2020-10-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",22.7,919
"2020-10-28",nation,E92000001,England,cumAdmissionsByAge,"85+",2184.9,29823
"2020-10-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",667.3,58820
"2020-10-27",nation,E92000001,England,newAdmissions,,,1190
"2020-10-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",134.8,45619
"2020-10-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.6,836
"2020-10-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",22.5,912
"2020-10-27",nation,E92000001,England,cumAdmissionsByAge,"85+",2166.8,29577
"2020-10-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",661.1,58270
"2020-10-26",nation,E92000001,England,newAdmissions,,,1279
"2020-10-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",133.6,45207
"2020-10-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.5,827
"2020-10-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",22.3,904
"2020-10-26",nation,E92000001,England,cumAdmissionsByAge,"85+",2149.3,29338
"2020-10-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",655.5,57778
"2020-10-25",nation,E92000001,England,newAdmissions,,,1186
"2020-10-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",132.2,44751
"2020-10-25",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.4,823
"2020-10-25",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",22,891
"2020-10-25",nation,E92000001,England,cumAdmissionsByAge,"85+",2132,29102
"2020-10-25",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",649.3,57231
"2020-10-24",nation,E92000001,England,newAdmissions,,,990
"2020-10-24",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",131.1,44370
"2020-10-24",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.3,815
"2020-10-24",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21.8,884
"2020-10-24",nation,E92000001,England,cumAdmissionsByAge,"85+",2114.5,28862
"2020-10-24",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",643.4,56715
"2020-10-23",nation,E92000001,England,newAdmissions,,,997
"2020-10-23",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",130.2,44067
"2020-10-23",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.3,813
"2020-10-23",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21.6,876
"2020-10-23",nation,E92000001,England,cumAdmissionsByAge,"85+",2100.4,28670
"2020-10-23",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",638,56238
"2020-10-22",nation,E92000001,England,newAdmissions,,,987
"2020-10-22",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",129.3,43753
"2020-10-22",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.2,807
"2020-10-22",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21.4,868
"2020-10-22",nation,E92000001,England,cumAdmissionsByAge,"85+",2084.8,28457
"2020-10-22",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",633,55795
"2020-10-21",nation,E92000001,England,newAdmissions,,,997
"2020-10-21",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",128.3,43436
"2020-10-21",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10.2,804
"2020-10-21",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21.3,863
"2020-10-21",nation,E92000001,England,cumAdmissionsByAge,"85+",2067.7,28223
"2020-10-21",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",628.2,55371
"2020-10-20",nation,E92000001,England,newAdmissions,,,925
"2020-10-20",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",127.3,43098
"2020-10-20",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",10,793
"2020-10-20",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21.1,856
"2020-10-20",nation,E92000001,England,cumAdmissionsByAge,"85+",2054.8,28047
"2020-10-20",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",623.1,54925
"2020-10-19",nation,E92000001,England,newAdmissions,,,861
"2020-10-19",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",126.5,42804
"2020-10-19",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.9,784
"2020-10-19",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",21,852
"2020-10-19",nation,E92000001,England,cumAdmissionsByAge,"85+",2039.9,27844
"2020-10-19",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",618.4,54511
"2020-10-18",nation,E92000001,England,newAdmissions,,,870
"2020-10-18",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",125.6,42513
"2020-10-18",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.8,771
"2020-10-18",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20.8,843
"2020-10-18",nation,E92000001,England,cumAdmissionsByAge,"85+",2028,27682
"2020-10-18",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",614.3,54144
"2020-10-17",nation,E92000001,England,newAdmissions,,,785
"2020-10-17",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",124.8,42220
"2020-10-17",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.7,764
"2020-10-17",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20.5,830
"2020-10-17",nation,E92000001,England,cumAdmissionsByAge,"85+",2015.9,27517
"2020-10-17",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",610.1,53778
"2020-10-16",nation,E92000001,England,newAdmissions,,,632
"2020-10-16",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",124,41972
"2020-10-16",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.6,760
"2020-10-16",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20.4,825
"2020-10-16",nation,E92000001,England,cumAdmissionsByAge,"85+",2004.2,27357
"2020-10-16",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",606.4,53454
"2020-10-15",nation,E92000001,England,newAdmissions,,,792
"2020-10-15",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",123.3,41743
"2020-10-15",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.6,755
"2020-10-15",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20.2,818
"2020-10-15",nation,E92000001,England,cumAdmissionsByAge,"85+",1995.9,27244
"2020-10-15",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",603.5,53193
"2020-10-14",nation,E92000001,England,newAdmissions,,,706
"2020-10-14",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",122.6,41476
"2020-10-14",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.5,752
"2020-10-14",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20.1,816
"2020-10-14",nation,E92000001,England,cumAdmissionsByAge,"85+",1983.6,27076
"2020-10-14",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",599.5,52844
"2020-10-13",nation,E92000001,England,newAdmissions,,,764
"2020-10-13",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",121.9,41240
"2020-10-13",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.4,744
"2020-10-13",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",20,812
"2020-10-13",nation,E92000001,England,cumAdmissionsByAge,"85+",1974.9,26957
"2020-10-13",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",596,52529
"2020-10-12",nation,E92000001,England,newAdmissions,,,664
"2020-10-12",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",121,40947
"2020-10-12",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.3,739
"2020-10-12",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.9,806
"2020-10-12",nation,E92000001,England,cumAdmissionsByAge,"85+",1965.8,26833
"2020-10-12",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",592.3,52207
"2020-10-11",nation,E92000001,England,newAdmissions,,,628
"2020-10-11",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",120.4,40734
"2020-10-11",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.2,731
"2020-10-11",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.7,798
"2020-10-11",nation,E92000001,England,cumAdmissionsByAge,"85+",1955.4,26691
"2020-10-11",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",589.1,51924
"2020-10-10",nation,E92000001,England,newAdmissions,,,515
"2020-10-10",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",119.7,40504
"2020-10-10",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.2,727
"2020-10-10",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.6,794
"2020-10-10",nation,E92000001,England,cumAdmissionsByAge,"85+",1947,26576
"2020-10-10",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",586.2,51667
"2020-10-09",nation,E92000001,England,newAdmissions,,,544
"2020-10-09",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",119.2,40329
"2020-10-09",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.1,723
"2020-10-09",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.5,791
"2020-10-09",nation,E92000001,England,cumAdmissionsByAge,"85+",1939.7,26477
"2020-10-09",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",583.5,51433
"2020-10-08",nation,E92000001,England,newAdmissions,,,513
"2020-10-08",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",118.6,40137
"2020-10-08",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.1,721
"2020-10-08",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.3,782
"2020-10-08",nation,E92000001,England,cumAdmissionsByAge,"85+",1932.8,26382
"2020-10-08",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",580.7,51187
"2020-10-07",nation,E92000001,England,newAdmissions,,,491
"2020-10-07",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",118,39944
"2020-10-07",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9.1,716
"2020-10-07",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19.2,777
"2020-10-07",nation,E92000001,England,cumAdmissionsByAge,"85+",1925.3,26280
"2020-10-07",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",578.4,50979
"2020-10-06",nation,E92000001,England,newAdmissions,,,524
"2020-10-06",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",117.4,39740
"2020-10-06",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",9,708
"2020-10-06",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19,771
"2020-10-06",nation,E92000001,England,cumAdmissionsByAge,"85+",1919.6,26202
"2020-10-06",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",576.2,50784
"2020-10-05",nation,E92000001,England,newAdmissions,,,472
"2020-10-05",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",116.9,39546
"2020-10-05",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.9,705
"2020-10-05",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",19,769
"2020-10-05",nation,E92000001,England,cumAdmissionsByAge,"85+",1912.1,26100
"2020-10-05",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",573.6,50561
"2020-10-04",nation,E92000001,England,newAdmissions,,,478
"2020-10-04",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",116.4,39377
"2020-10-04",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.9,700
"2020-10-04",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.9,765
"2020-10-04",nation,E92000001,England,cumAdmissionsByAge,"85+",1906.6,26024
"2020-10-04",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",571.2,50343
"2020-10-03",nation,E92000001,England,newAdmissions,,,386
"2020-10-03",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",115.8,39192
"2020-10-03",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.8,694
"2020-10-03",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.8,762
"2020-10-03",nation,E92000001,England,cumAdmissionsByAge,"85+",1902.4,25967
"2020-10-03",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",568.6,50116
"2020-10-02",nation,E92000001,England,newAdmissions,,,371
"2020-10-02",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",115.3,39023
"2020-10-02",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.8,694
"2020-10-02",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.8,760
"2020-10-02",nation,E92000001,England,cumAdmissionsByAge,"85+",1898.9,25919
"2020-10-02",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",566.7,49949
"2020-10-01",nation,E92000001,England,newAdmissions,,,368
"2020-10-01",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",114.9,38873
"2020-10-01",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.7,690
"2020-10-01",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.7,758
"2020-10-01",nation,E92000001,England,cumAdmissionsByAge,"85+",1895,25866
"2020-10-01",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",564.8,49787
"2020-09-30",nation,E92000001,England,newAdmissions,,,328
"2020-09-30",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",114.4,38715
"2020-09-30",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.7,688
"2020-09-30",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.7,758
"2020-09-30",nation,E92000001,England,cumAdmissionsByAge,"85+",1891.9,25824
"2020-09-30",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",563,49621
"2020-09-29",nation,E92000001,England,newAdmissions,,,310
"2020-09-29",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",114,38584
"2020-09-29",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.7,685
"2020-09-29",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.6,752
"2020-09-29",nation,E92000001,England,cumAdmissionsByAge,"85+",1887.6,25766
"2020-09-29",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",561.5,49491
"2020-09-28",nation,E92000001,England,newAdmissions,,,308
"2020-09-28",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",113.6,38455
"2020-09-28",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.7,684
"2020-09-28",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.5,751
"2020-09-28",nation,E92000001,England,cumAdmissionsByAge,"85+",1883.9,25715
"2020-09-28",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",560,49363
"2020-09-27",nation,E92000001,England,newAdmissions,,,241
"2020-09-27",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",113.2,38320
"2020-09-27",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.6,681
"2020-09-27",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.4,747
"2020-09-27",nation,E92000001,England,cumAdmissionsByAge,"85+",1880.6,25670
"2020-09-27",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",558.7,49242
"2020-09-26",nation,E92000001,England,newAdmissions,,,245
"2020-09-26",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",112.9,38207
"2020-09-26",nation,E92000001,England,cumAdmissionsByAge,"6_to_17",8.6,679
"2020-09-26",nation,E92000001,England,cumAdmissionsByAge,"0_to_5",18.4,746
"2020-09-26",nation,E92000001,England,cumAdmissionsByAge,"85+",1878.5,25641
"2020-09-26",nation,E92000001,England,cumAdmissionsByAge,"65_to_84",557.6,49146
"2020-09-25",nation,E92000001,England,newAdmissions,,,274
"2020-09-25",nation,E92000001,England,cumAdmissionsByAge,"18_to_64",112.6,38103
