"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"60 - 69","VD",202044,1799,14000,0.072,7.2,77560,2319.49,18050.54,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,40.3
"60 - 69","VD",202045,2090,16090,0.077,7.7,77560,2694.69,20745.23,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,37.75
"60 - 69","VD",202046,1890,17980,0.08,8,77560,2436.82,23182.05,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,36.51
"60 - 69","VD",202047,1416,19396,0.081,8.1,77560,1825.68,25007.74,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,27.68
"60 - 69","VD",202048,1363,20759,0.091,9.1,77560,1757.35,26765.09,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,19.88
"60 - 69","VD",202049,1350,22109,0.088,8.8,77560,1740.59,28505.67,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.56
"60 - 69","VD",202050,1435,23544,0.082,8.2,77560,1850.18,30355.85,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.84
"60 - 69","VD",202051,1718,25262,0.078,7.8,77560,2215.06,32570.91,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,10.07
"60 - 69","VD",202052,1580,26842,0.082,8.2,77560,2037.13,34608.05,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,10.89
"60 - 69","VD",202053,1367,28209,0.094,9.4,77560,1762.51,36370.55,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,13.46
"60 - 69","VD",202101,1470,29679,0.084,8.4,77560,1895.31,38265.86,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,12.59
"60 - 69","VD",202102,891,30570,0.086,8.6,77560,1148.79,39414.65,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,11.56
"60 - 69","VS",202009,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202010,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202011,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202012,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202013,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202014,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202015,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202016,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202017,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202018,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202019,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202020,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202021,NA,NA,NA,NA,40752,NA,NA,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202022,86,86,0.1,10,40752,211.03,211.03,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"60 - 69","VS",202023,82,168,0.112,11.2,40752,201.22,412.25,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,1.22
"60 - 69","VS",202024,73,241,0.074,7.4,40752,179.13,591.38,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,8.22
"60 - 69","VS",202025,100,341,0.069,6.9,40752,245.39,836.77,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,5
"60 - 69","VS",202026,166,507,0.083,8.3,40752,407.34,1244.11,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,1.2
"60 - 69","VS",202027,163,670,0.077,7.7,40752,399.98,1644.09,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,4.29
"60 - 69","VS",202028,127,797,0.094,9.4,40752,311.64,1955.73,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.57
"60 - 69","VS",202029,131,928,0.103,10.3,40752,321.46,2277.19,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,3.05
"60 - 69","VS",202030,103,1031,0.093,9.3,40752,252.75,2529.94,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,3.88
"60 - 69","VS",202031,95,1126,0.077,7.7,40752,233.12,2763.05,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.05
"60 - 69","VS",202032,89,1215,0.07,7,40752,218.39,2981.45,"COVID19Test","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,2.25
