"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"male","CHFL",202012,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202013,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202014,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202015,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202016,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202017,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202018,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202019,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202020,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202021,NA,NA,NA,NA,4288078,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","CHFL",202022,12944,12944,0.484,48.4,4288078,301.86,301.86,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.8
"male","CHFL",202023,12402,25346,0.476,47.6,4288078,289.22,591.08,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.66
"male","CHFL",202024,16771,42117,0.466,46.6,4288078,391.11,982.19,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.7
"male","CHFL",202025,21795,63912,0.448,44.8,4288078,508.27,1490.46,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.46
"male","CHFL",202026,28081,91993,0.489,48.9,4288078,654.86,2145.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.78
"male","CHFL",202027,37687,129680,0.536,53.6,4288078,878.88,3024.2,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.08
"male","CHFL",202028,23678,153358,0.477,47.7,4288078,552.18,3576.38,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.9
"male","CHFL",202029,20816,174174,0.484,48.4,4288078,485.44,4061.82,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,2.21
"male","CHFL",202030,17345,191519,0.486,48.6,4288078,404.49,4466.31,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.69
"male","CHFL",202031,19189,210708,0.509,50.9,4288078,447.5,4913.81,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.72
"male","CHFL",202032,19574,230282,0.503,50.3,4288078,456.47,5370.28,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.33
"male","CHFL",202033,21354,251636,0.507,50.7,4288078,497.99,5868.27,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,4.14
"male","CHFL",202034,29013,280649,0.502,50.2,4288078,676.6,6544.87,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.92
"male","CHFL",202035,35261,315910,0.476,47.6,4288078,822.3,7367.17,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,3.39
"male","CHFL",202036,41714,357624,0.475,47.5,4288078,972.79,8339.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,3.37
"male","CHFL",202037,42761,400385,0.468,46.8,4288078,997.21,9337.17,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.76
"male","CHFL",202038,41185,441570,0.483,48.3,4288078,960.45,10297.62,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,4.03
"male","CHFL",202039,33419,474989,0.486,48.6,4288078,779.35,11076.97,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.75
"male","CHFL",202040,33906,508895,0.497,49.7,4288078,790.7,11867.67,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,5.74
"male","CHFL",202041,44953,553848,0.5,50,4288078,1048.33,12916,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.37
"male","CHFL",202042,62529,616377,0.492,49.2,4288078,1458.21,14374.2,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,15.8
"male","CHFL",202043,86083,702460,0.482,48.2,4288078,2007.5,16381.7,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,23.36
"male","CHFL",202044,103303,805763,0.473,47.3,4288078,2409.07,18790.77,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,27.19
"male","CHFL",202045,96747,902510,0.465,46.5,4288078,2256.19,21046.96,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,27.18
"male","CHFL",202046,82191,984701,0.455,45.5,4288078,1916.73,22963.69,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,24.68
"male","CHFL",202047,71971,1056672,0.453,45.3,4288078,1678.4,24642.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,21.5
"male","CHFL",202048,73355,1130027,0.456,45.6,4288078,1710.67,26352.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,18.03
"male","CHFL",202049,74185,1204212,0.45,45,4288078,1730.03,28082.79,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,18.24
"male","CHFL",202050,94416,1298628,0.45,45,4288078,2201.83,30284.62,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,15.86
"male","CHFL",202051,112053,1410681,0.462,46.2,4288078,2613.13,32897.75,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,13.06
"male","CHFL",202052,93264,1503945,0.452,45.2,4288078,2174.96,35072.71,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,13.02
"male","CHFL",202053,66415,1570360,0.443,44.3,4288078,1548.83,36621.54,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,17.42
"male","CHFL",202101,76945,1647305,0.459,45.9,4288078,1794.39,38415.93,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,14.52
"male","CHFL",202102,47057,1694362,0.482,48.2,4288078,1097.39,39513.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,11.8
"female","CHFL",202009,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202010,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202011,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202012,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202013,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202014,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202015,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202016,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202017,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202018,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202019,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202020,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202021,NA,NA,NA,NA,4356702,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"female","CHFL",202022,13811,13811,0.516,51.6,4356702,317.01,317.01,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.73
"female","CHFL",202023,13589,27400,0.522,52.2,4356702,311.91,628.92,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.53
"female","CHFL",202024,19090,46490,0.53,53,4356702,438.18,1067.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.54
"female","CHFL",202025,26586,73076,0.546,54.6,4356702,610.23,1677.32,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.39
"female","CHFL",202026,29354,102430,0.511,51.1,4356702,673.77,2351.09,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.59
"female","CHFL",202027,32668,135098,0.464,46.4,4356702,749.83,3100.92,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,1.06
"female","CHFL",202028,25923,161021,0.523,52.3,4356702,595.01,3695.94,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.22
"female","CHFL",202029,22147,183168,0.515,51.5,4356702,508.34,4204.28,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,1.73
"female","CHFL",202030,18350,201518,0.514,51.4,4356702,421.19,4625.47,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,2.48
"female","CHFL",202031,18514,220032,0.491,49.1,4356702,424.95,5050.43,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,3.24
"female","CHFL",202032,19309,239341,0.497,49.7,4356702,443.2,5493.63,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,3.19
"female","CHFL",202033,20762,260103,0.493,49.3,4356702,476.55,5970.18,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,3.92
"female","CHFL",202034,28785,288888,0.498,49.8,4356702,660.71,6630.89,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,3.3
"female","CHFL",202035,38755,327643,0.523,52.3,4356702,889.55,7520.44,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,2.85
"female","CHFL",202036,46095,373738,0.525,52.5,4356702,1058.03,8578.46,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,2.81
"female","CHFL",202037,48535,422273,0.531,53.1,4356702,1114.03,9692.49,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,3.36
"female","CHFL",202038,44014,466287,0.517,51.7,4356702,1010.26,10702.75,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,3.52
"female","CHFL",202039,35303,501590,0.514,51.4,4356702,810.31,11513.07,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,3.57
"female","CHFL",202040,34320,535910,0.503,50.3,4356702,787.75,12300.82,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,4.9
"female","CHFL",202041,44974,580884,0.5,50,4356702,1032.29,13333.11,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,9.55
"female","CHFL",202042,64532,645416,0.508,50.8,4356702,1481.21,14814.33,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,14.9
"female","CHFL",202043,92367,737783,0.518,51.8,4356702,2120.11,16934.44,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,21.75
"female","CHFL",202044,114942,852725,0.527,52.7,4356702,2638.28,19572.72,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,25.77
"female","CHFL",202045,111089,963814,0.534,53.4,4356702,2549.84,22122.56,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,25.91
"female","CHFL",202046,98470,1062284,0.545,54.5,4356702,2260.2,24382.76,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,23.37
"female","CHFL",202047,86772,1149056,0.547,54.7,4356702,1991.69,26374.45,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,20.13
"female","CHFL",202048,87425,1236481,0.544,54.4,4356702,2006.68,28381.12,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,17.21
"female","CHFL",202049,90587,1327068,0.55,55,4356702,2079.26,30460.38,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,17.38
"female","CHFL",202050,115206,1442274,0.549,54.9,4356702,2644.34,33104.72,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,14.82
"female","CHFL",202051,130129,1572403,0.537,53.7,4356702,2986.87,36091.59,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,12.79
"female","CHFL",202052,113070,1685473,0.547,54.7,4356702,2595.31,38686.9,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,12.38
"female","CHFL",202053,83247,1768720,0.556,55.6,4356702,1910.78,40597.68,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,16.27
"female","CHFL",202101,90434,1859154,0.54,54,4356702,2075.74,42673.43,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,14.48
"female","CHFL",202102,50588,1909742,0.518,51.8,4356702,1161.15,43834.58,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,12.14
"unknown","CHFL",202009,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202010,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202011,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202012,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202013,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202014,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202015,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202016,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202017,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202018,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202019,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202020,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202021,NA,NA,NA,NA,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202022,7,7,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202023,40,47,0.002,0.2,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202024,161,208,0.004,0.4,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202025,279,487,0.006,0.6,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202026,33,520,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202027,15,535,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202028,9,544,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,11.11
"unknown","CHFL",202029,6,550,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202030,3,553,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202031,6,559,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202032,2,561,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202033,10,571,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,10
"unknown","CHFL",202034,30,601,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202035,22,623,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE,9.09
"unknown","CHFL",202036,20,643,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202037,34,677,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE,2.94
"unknown","CHFL",202038,13,690,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE,NA
"unknown","CHFL",202039,21,711,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE,4.76
"unknown","CHFL",202040,14,725,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE,7.14
"unknown","CHFL",202041,28,753,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE,10.71
"unknown","CHFL",202042,21,774,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE,14.29
"unknown","CHFL",202043,25,799,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE,8
"unknown","CHFL",202044,26,825,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE,30.77
"unknown","CHFL",202045,33,858,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE,15.15
"unknown","CHFL",202046,71,929,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE,22.54
"unknown","CHFL",202047,32,961,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE,3.12
"unknown","CHFL",202048,71,1032,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE,21.13
"unknown","CHFL",202049,41,1073,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE,7.32
"unknown","CHFL",202050,112,1185,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE,8.93
"unknown","CHFL",202051,132,1317,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE,6.06
"unknown","CHFL",202052,197,1514,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE,6.09
"unknown","CHFL",202053,95,1609,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE,11.58
"unknown","CHFL",202101,99,1708,0.001,0.1,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE,9.09
"unknown","CHFL",202102,29,1737,0,0,NA,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE,6.9
"male","AG",202009,NA,NA,NA,NA,344733,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","AG",202010,NA,NA,NA,NA,344733,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE,NA
"male","AG",202011,NA,NA,NA,NA,344733,NA,NA,"COVID19Test","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE,NA
