"sex","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"unknown","SG",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202020,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202023,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SG",202024,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202026,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202027,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202029,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202030,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202031,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202032,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202033,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202034,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202035,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202036,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202037,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SG",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SG",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SG",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SG",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SG",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SG",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202010,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202011,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202015,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202016,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202018,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202020,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202022,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SH",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202026,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202027,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202029,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202030,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202031,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202032,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202033,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202034,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202035,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202037,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202038,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202039,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SH",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SH",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SH",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SH",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SH",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SH",202102,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202009,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202010,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202019,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202020,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SO",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202025,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202026,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202027,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202029,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202030,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202031,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202032,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202033,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202034,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202035,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202036,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202037,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202038,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202039,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SO",202040,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202041,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202042,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202043,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202044,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202045,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202046,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202047,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202048,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202049,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202050,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"unknown","SO",202051,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SO",202052,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"unknown","SO",202053,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SO",202101,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"unknown","SO",202102,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202009,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202010,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202011,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202012,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202013,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202014,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202015,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202016,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202017,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202018,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202019,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202020,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202021,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202022,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202023,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"unknown","SZ",202024,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202025,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202026,0,0,NA,NA,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202027,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202028,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"unknown","SZ",202029,0,0,0,0,NA,NA,NA,"COVID19Hosp","sex","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
