"altersklasse_covid19","geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d"
"0 - 9","ZG",202031,0,0,NA,NA,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202032,0,0,NA,NA,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202033,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202034,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202035,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202036,0,0,NA,NA,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202037,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202038,0,0,NA,NA,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202039,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZG",202040,0,0,NA,NA,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202041,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202042,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202043,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202044,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202045,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202046,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202047,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202048,0,0,0,0,13206,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202049,1,1,0.143,14.3,13206,7.57,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202050,0,1,0,0,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZG",202051,0,1,0,0,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","ZG",202052,0,1,0,0,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","ZG",202053,0,1,0,0,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","ZG",202101,0,1,NA,NA,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","ZG",202102,0,1,0,0,13206,0,7.57,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202009,0,0,0,0,162354,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202010,0,0,0,0,162354,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202011,0,0,0,0,162354,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202012,0,0,0,0,162354,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202013,1,1,0.01,1,162354,0.62,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202014,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202015,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202016,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202017,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202018,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202019,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202020,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202021,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202022,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202023,0,1,NA,NA,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"0 - 9","ZH",202024,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202025,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202026,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202027,0,1,0,0,162354,0,0.62,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202028,1,2,0.067,6.7,162354,0.62,1.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202029,0,2,0,0,162354,0,1.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202030,0,2,0,0,162354,0,1.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202031,0,2,0,0,162354,0,1.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202032,0,2,0,0,162354,0,1.23,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202033,2,4,0.125,12.5,162354,1.23,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202034,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202035,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202036,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202037,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202038,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202039,0,4,0,0,162354,0,2.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"0 - 9","ZH",202040,1,5,0.043,4.3,162354,0.62,3.08,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202041,0,5,0,0,162354,0,3.08,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202042,1,6,0.016,1.6,162354,0.62,3.7,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202043,2,8,0.016,1.6,162354,1.23,4.93,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202044,2,10,0.012,1.2,162354,1.23,6.16,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202045,1,11,0.006,0.6,162354,0.62,6.78,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202046,4,15,0.021,2.1,162354,2.46,9.24,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202047,5,20,0.03,3,162354,3.08,12.32,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202048,4,24,0.023,2.3,162354,2.46,14.78,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202049,3,27,0.016,1.6,162354,1.85,16.63,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202050,4,31,0.019,1.9,162354,2.46,19.09,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"0 - 9","ZH",202051,3,34,0.014,1.4,162354,1.85,20.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","ZH",202052,4,38,0.021,2.1,162354,2.46,23.41,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"0 - 9","ZH",202053,5,43,0.026,2.6,162354,3.08,26.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","ZH",202101,3,46,0.022,2.2,162354,1.85,28.33,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"0 - 9","ZH",202102,1,47,0.021,2.1,162354,0.62,28.95,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202009,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202010,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202011,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202012,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202013,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202014,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202015,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202016,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202017,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202018,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202019,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202020,0,0,0,0,67323,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202021,1,1,1,100,67323,1.49,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202022,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202023,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AG",202024,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202025,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202026,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202027,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202028,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202029,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202030,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202031,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202032,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202033,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202034,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202035,0,1,NA,NA,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-35",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202036,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-36",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202037,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-37",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202038,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-38",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202039,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-39",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AG",202040,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-40",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202041,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-41",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202042,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-42",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202043,0,1,0,0,67323,0,1.49,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-43",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202044,1,2,0.012,1.2,67323,1.49,2.97,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-44",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202045,1,3,0.011,1.1,67323,1.49,4.46,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-45",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202046,1,4,0.012,1.2,67323,1.49,5.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-46",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202047,0,4,0,0,67323,0,5.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-47",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202048,0,4,0,0,67323,0,5.94,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-48",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202049,1,5,0.014,1.4,67323,1.49,7.43,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-49",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202050,1,6,0.01,1,67323,1.49,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-50",TRUE,TRUE,TRUE,FALSE,FALSE
"10 - 19","AG",202051,0,6,0,0,67323,0,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-51",TRUE,TRUE,TRUE,TRUE,FALSE
"10 - 19","AG",202052,0,6,0,0,67323,0,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-52",TRUE,TRUE,TRUE,TRUE,FALSE
"10 - 19","AG",202053,0,6,0,0,67323,0,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-53",TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","AG",202101,0,6,0,0,67323,0,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-01",TRUE,TRUE,TRUE,TRUE,TRUE
"10 - 19","AG",202102,0,6,0,0,67323,0,8.91,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2021-02",FALSE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202009,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-09",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202010,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-10",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202011,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-11",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202012,0,0,0,0,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-12",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202013,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-13",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202014,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-14",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202015,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-15",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202016,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-16",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202017,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-17",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202018,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-18",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202019,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-19",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202020,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-20",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202021,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-21",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202022,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202023,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE
"10 - 19","AI",202024,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AI",202025,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AI",202026,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AI",202027,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE
"10 - 19","AI",202028,0,0,NA,NA,1642,0,0,"COVID19Hosp","altersklasse_covid19","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE
