"geoRegion","datum","entries","sumTotal","freq","prct","pop","inz_entries","inzsumTotal","type","type_variant","version","datum_unit","datum_dboardformated","timeframe_all","timeframe_phase2","timeframe_phase2b","timeframe_28d","timeframe_14d","pos_anteil"
"BL",202022,953,953,1,100,289468,329.22,329.22,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-22",TRUE,FALSE,FALSE,FALSE,FALSE,0.52
"BL",202023,1119,2072,1,100,289468,386.57,715.8,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-23",TRUE,FALSE,FALSE,FALSE,FALSE,0.18
"BL",202024,1764,3836,1,100,289468,609.39,1325.19,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-24",TRUE,TRUE,FALSE,FALSE,FALSE,0.11
"BL",202025,1639,5475,1,100,289468,566.21,1891.4,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-25",TRUE,TRUE,FALSE,FALSE,FALSE,0.18
"BL",202026,1799,7274,1,100,289468,621.48,2512.89,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-26",TRUE,TRUE,FALSE,FALSE,FALSE,0.5
"BL",202027,1928,9202,1,100,289468,666.05,3178.94,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-27",TRUE,TRUE,FALSE,FALSE,FALSE,0.62
"BL",202028,1452,10654,1,100,289468,501.61,3680.54,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-28",TRUE,TRUE,FALSE,FALSE,FALSE,1.58
"BL",202029,1306,11960,1,100,289468,451.17,4131.72,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-29",TRUE,TRUE,FALSE,FALSE,FALSE,0.84
"BL",202030,1064,13024,1,100,289468,367.57,4499.29,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-30",TRUE,TRUE,FALSE,FALSE,FALSE,1.03
"BL",202031,978,14002,1,100,289468,337.86,4837.15,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-31",TRUE,TRUE,FALSE,FALSE,FALSE,1.64
"BL",202032,1221,15223,1,100,289468,421.81,5258.96,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-32",TRUE,TRUE,FALSE,FALSE,FALSE,1.31
"BL",202033,1303,16526,1,100,289468,450.14,5709.09,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-33",TRUE,TRUE,FALSE,FALSE,FALSE,2.38
"BL",202034,2151,18677,1,100,289468,743.09,6452.18,"COVID19Test","","2021-01-15_07-50-56","isoweek","2020-34",TRUE,TRUE,FALSE,FALSE,FALSE,1.53
